Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total - Persons,Total - Males,Total - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below primary - Persons,Educational level - Below primary - Males,Educational level - Below primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,35-39,5652711,2800929,2851782,2885028,1100443,1784585,2767683,1700486,1067197,170188,95809,74379,445934,246622,199312,887604,482601,405003,185135,108288,76847,411873,275813,136060,255158,177592,77566,3866,3105,761,37354,34042,3312,370291,276425,93866,280,189,91
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,40-44,4353961,2344256,2009705,2334391,1000114,1334277,2019570,1344142,675428,129792,80779,49013,330704,204959,125745,681249,417398,263851,143060,92252,50808,300251,214314,85937,164943,119930,45013,2661,2096,565,22075,20304,1771,244631,191959,52672,204,151,53
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,45-49,3804932,1961920,1843012,2116901,834113,1282788,1688031,1127807,560224,109823,67439,42384,280091,169300,110791,584238,356950,227288,125778,82159,43619,240875,175794,65081,135357,101308,34049,2389,1883,506,16647,15157,1490,192702,157720,34982,131,97,34
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,50-54,3064827,1607693,1457134,1862243,764966,1097277,1202584,842727,359857,84809,54437,30372,213711,136569,77142,418104,268680,149424,81428,55115,26313,163532,126906,36626,93675,75136,18539,2317,1903,414,13654,12184,1470,131246,111705,19541,108,92,16
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,55-59,2109286,980830,1128456,1329153,458730,870423,780133,522100,258033,54694,33025,21669,152307,91196,61111,289725,175373,114352,52470,34063,18407,99238,77161,22077,51676,42120,9556,1570,1339,231,9537,8512,1025,68834,59244,9590,82,67,15
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,60-64,2337506,1122341,1215165,1638340,627419,1010921,699166,494922,204244,60749,38409,22340,151465,100069,51396,259683,171246,88437,44222,30210,14012,87426,71984,15442,37361,31346,6015,1100,911,189,5942,5198,744,51178,45520,5658,40,29,11
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,65-69,1371770,621812,749958,956460,335012,621448,415310,286800,128510,34764,21354,13410,95857,61286,34571,158441,100657,57784,25981,17546,8435,47031,39363,7668,20569,17368,3201,571,448,123,2816,2399,417,29248,26357,2891,32,22,10
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,70-74,1160623,580811,579812,856154,356170,499984,304469,224641,79828,30139,19786,10353,77438,55389,22049,122729,87432,35297,18181,13365,4816,27287,23476,3811,11721,10032,1689,329,262,67,1389,1158,231,15240,13727,1513,16,14,2
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,75-79,413869,204959,208910,285221,111653,173568,128648,93306,35342,11394,7366,4028,31742,22326,9416,51769,35973,15796,8330,6211,2119,12333,10337,1996,5570,4508,1062,167,135,32,547,465,82,6786,5975,811,10,10,0
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,80+,504310,227665,276645,372552,135837,236715,131758,91828,39930,14327,8771,5556,35382,23407,11975,50248,34320,15928,7199,5318,1881,11861,9742,2119,5282,4115,1167,180,146,34,610,519,91,6659,5481,1178,10,9,1
C2308,28,00,0000,State - ANDHRA PRADESH  28,Total,Age not stated,133450,74243,59207,65602,31622,33980,67848,42621,25227,24784,15456,9328,11121,6465,4656,12557,7770,4787,4529,2929,1600,5164,3411,1753,4229,2764,1465,130,108,22,458,362,96,4860,3352,1508,16,4,12
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,All ages,55401067,27937204,27463863,29359615,12216947,17142668,26041452,15720257,10321195,1118097,642359,475738,7673122,4170344,3502778,8781445,5023726,3757719,2652107,1678406,973701,3263733,2238925,1024808,1428189,1049917,378272,11648,9218,2430,183368,166959,16409,927898,739332,188566,1845,1071,774
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,0-6,7621799,3883008,3738791,7621799,3883008,3738791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,7,1319865,673537,646328,395452,188529,206923,924413,485008,439405,8478,4640,3838,915925,480360,435565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,8,1547807,776508,771299,280612,118746,161866,1267195,657762,609433,9611,5058,4553,1257575,652700,604875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,9,1295625,659788,635837,156884,61201,95683,1138741,598587,540154,7191,3692,3499,1026341,540320,486021,105174,54568,50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,28
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,10,1604950,831956,772994,268776,104815,163961,1336174,727141,609033,12440,6509,5931,776579,418564,358015,547097,302054,245043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,44
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,11,1022459,533593,488866,117551,40314,77237,904908,493279,411629,6631,3258,3373,243953,127962,115991,654270,362045,292225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,14,40
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,12,1499479,779886,719593,286090,104486,181604,1213389,675400,537989,14882,7300,7582,224156,116594,107562,894422,507823,386599,79801,43636,36165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,47,81
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,13,1120720,574103,546617,187722,62205,125517,932998,511898,421100,11406,5219,6187,105110,48926,56184,509949,282476,227473,306432,175258,131174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,19,82
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,14,1121781,584269,537512,216537,76411,140126,905244,507858,397386,14423,6784,7639,94242,44192,50050,309522,165886,143636,486953,290951,196002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,45,59
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,15,1157605,622971,534634,292175,120579,171596,865430,502392,363038,19144,9901,9243,100867,51181,49686,256706,137768,118938,266574,170586,95988,222077,132917,89160,0,0,0,0,0,0,0,0,0,0,0,0,62,39,23
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,16,1096381,574743,521638,287561,110896,176665,808820,463847,344973,20212,10394,9818,92173,46623,45550,228417,117647,110770,152380,98910,53470,315581,190233,125348,0,0,0,0,0,0,0,0,0,0,0,0,57,40,17
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,17,736829,416060,320769,158814,63754,95060,578015,352306,225709,12715,6948,5767,54419,29819,24600,143960,78339,65621,79769,53039,26730,287099,184120,102979,0,0,0,0,0,0,0,0,0,0,0,0,53,41,12
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,18,1529055,781178,747877,498019,174361,323658,1031036,606817,424219,34578,17683,16895,124469,63888,60581,309000,159304,149696,127401,82101,45300,227581,145519,82062,194608,126876,67732,690,460,230,12620,10927,1693,0,0,0,89,59,30
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,19,743988,383354,360634,200235,62166,138069,543753,321188,222565,15581,7773,7808,56400,27722,28678,148097,73888,74209,62711,39059,23652,117374,74190,43184,132296,88684,43612,605,445,160,10612,9368,1244,0,0,0,77,59,18
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,20-24,4796962,2396915,2400047,1752172,559513,1192659,3044790,1837402,1207388,121412,61378,60034,369710,181811,187899,893800,456974,436826,314518,197492,117026,623138,409125,214013,426310,301694,124616,3289,2573,716,61371,56290,5081,230944,169824,61120,298,241,57
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,25-29,4779944,2272443,2507501,2209664,734553,1475111,2570280,1537890,1032390,141060,71362,69698,396747,193653,203094,796070,411059,385011,235591,147071,88520,495429,336115,159314,231002,165705,65297,2386,1915,471,38238,35268,2970,233575,175622,57953,182,120,62
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,30-34,4020132,2026502,1993630,2152668,827108,1325560,1867464,1199394,668070,126711,71019,55692,350902,193052,157850,595438,339022,256416,142083,93945,48138,305334,225153,80181,154387,119875,34512,1529,1305,224,23447,21621,1826,167470,134301,33169,163,101,62
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,35-39,4035189,1992437,2042752,2377258,925562,1451696,1657931,1066875,591056,131111,75554,55557,368735,212285,156450,599447,351146,248301,108766,70966,37800,209718,156943,52775,105724,85794,19930,913,741,172,15148,13889,1259,118233,99486,18747,136,71,65
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,40-44,3137235,1673937,1463298,1942990,843611,1099379,1194245,830326,363919,99084,63221,35863,273118,175660,97458,465474,305836,159638,82602,59054,23548,142718,113258,29460,59058,49737,9321,471,365,106,7135,6610,525,64516,56544,7972,69,41,28
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,45-49,2760190,1400021,1360169,1767306,709142,1058164,992884,690879,302005,83282,52832,30450,229343,144933,84410,397665,262400,135265,71677,52368,19309,113194,92138,21056,47112,40842,6270,487,373,114,4518,4088,430,45560,40876,4684,46,29,17
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,50-54,2272256,1176748,1095508,1561385,657187,904198,710871,519561,191310,63425,42545,20880,173361,116736,56625,285321,198815,86506,44900,34269,10631,76794,66046,10748,33218,30227,2991,480,391,89,3609,3120,489,29736,27393,2343,27,19,8
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,55-59,1596098,727068,869030,1127391,399831,727560,468707,327237,141470,40817,25912,14905,122293,77813,44480,196053,130480,65573,28783,21339,7444,44489,38422,6067,17903,16353,1550,329,280,49,2825,2472,353,15191,14150,1041,24,16,8
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,60-64,1813468,868599,944869,1379288,545999,833289,434180,322600,111580,45172,30358,14814,121351,85216,36135,177411,128165,49246,24859,19308,5551,39670,35679,3991,12563,11600,963,199,165,34,1891,1628,263,11046,10468,578,18,13,5
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,65-69,1070345,482166,588179,814291,296045,518246,256054,186121,69933,25565,16863,8702,75648,51909,23739,107196,75548,31648,14496,11381,3115,20318,18500,1818,6341,5872,469,94,63,31,922,780,142,5459,5197,262,15,8,7
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,70-74,918723,465731,452992,722416,313004,409412,196307,152727,43580,22045,15521,6524,61159,46532,14627,84743,65576,19167,10355,8515,1840,11304,10432,872,3423,3138,285,85,69,16,487,420,67,2697,2517,180,9,7,2
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,75-79,317166,158218,158948,238041,97316,140725,79125,60902,18223,7933,5621,2312,24557,18455,6102,34562,26331,8231,4649,3875,774,4635,4140,495,1487,1301,186,33,28,5,176,157,19,1089,990,99,4,4,0
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,80+,386032,177404,208628,304033,116638,187395,81999,60766,21233,9750,6534,3216,26658,18945,7713,33619,25145,8474,4103,3369,734,4797,4150,647,1469,1251,218,49,38,11,207,183,24,1341,1146,195,6,5,1
C2308,28,00,0000,State - ANDHRA PRADESH  28,Rural,Age not stated,78984,44061,34923,42485,19967,22518,36499,24094,12405,13438,8480,4958,7331,4493,2838,8032,5431,2601,2704,1914,790,2483,1845,638,1288,968,320,9,7,2,162,138,24,1041,818,223,11,0,11
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,All ages,20808940,10590209,10218731,6916069,2865678,4050391,13892871,7724531,6168340,372989,195995,176994,2135179,1083324,1051855,3583724,1765590,1818134,1433976,743802,690174,2493101,1420932,1072169,1735075,1015574,719501,32479,24788,7691,206036,179488,26548,1898465,1293617,604848,1847,1421,426
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,0-6,2550058,1304313,1245745,2550058,1304313,1245745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,7,431172,222437,208735,97622,48967,48655,333550,173470,160080,4419,2565,1854,329122,170898,158224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,8,489822,246802,243020,69957,33138,36819,419865,213664,206201,4547,2475,2072,415300,211177,204123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,9,409004,206973,202031,40771,18889,21882,368233,188084,180149,3171,1752,1419,312519,161308,151211,52524,25006,27518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,1
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,10,567024,294501,272523,63467,30088,33379,503557,264413,239144,5234,2893,2341,258477,140059,118418,239819,121437,118382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,3
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,11,384570,195396,189174,30024,13284,16740,354546,182112,172434,2918,1576,1342,81967,45113,36854,269654,135418,134236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,12,538889,276858,262031,56787,25905,30882,482102,250953,231149,4856,2699,2157,58361,32957,25404,356177,185724,170453,62700,29568,33132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,13,423404,209771,213633,37137,15661,21476,386267,194110,192157,3464,1769,1695,23518,12428,11090,192679,100138,92541,166605,79774,86831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,14,449697,227388,222309,43598,19032,24566,406099,208356,197743,4524,2386,2138,19519,10226,9293,110801,58630,52171,271244,137108,134136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,15,464967,239590,225377,56856,26127,30729,408111,213463,194648,5609,3045,2564,18900,10309,8591,79915,42265,37650,138513,76111,62402,165165,81730,83435,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,16,473275,237175,236100,54652,23506,31146,418623,213669,204954,5993,3055,2938,17560,9273,8287,70144,35393,34751,73112,40975,32137,251798,124962,126836,0,0,0,0,0,0,0,0,0,0,0,0,16,11,5
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,17,383062,202886,180176,36862,16341,20521,346200,186545,159655,4848,2560,2288,12197,6737,5460,50805,26618,24187,36772,21209,15563,241525,129399,112126,0,0,0,0,0,0,0,0,0,0,0,0,53,22,31
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,18,619480,304610,314870,96814,36025,60789,522666,268585,254081,10754,5333,5421,23150,11476,11674,95777,45597,50180,49265,26409,22856,123579,65176,58403,209156,106614,102542,1600,976,624,9267,6943,2324,0,0,0,118,61,57
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,19,375322,191557,183765,42283,15263,27020,333039,176294,156745,5969,3050,2919,11972,5956,6016,50786,23988,26798,25816,13745,12071,67867,36089,31778,160730,85933,74797,1372,887,485,8419,6563,1856,0,0,0,108,83,25
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,20-24,2139935,1081373,1058562,352444,118858,233586,1787491,962515,824976,40976,20239,20737,69044,31289,37755,316129,146047,170082,127203,66435,60768,358905,190500,168405,448773,245696,203077,7091,5113,1978,47683,40089,7594,371259,216775,154484,428,332,96
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,25-29,1982327,956815,1025512,441878,138458,303420,1540449,818357,722092,44823,21937,22886,75161,30134,45027,315618,136773,178845,106768,52142,54626,318056,171222,146834,240801,130932,109869,5919,4416,1503,37403,32650,4753,395640,237942,157698,260,209,51
C2308,28,00,0000,State - ANDHRA PRADESH  28,Urban,30-34,1605373,830695,774678,419698,150046,269652,1185675,680649,505026,37043,19471,17572,66214,29373,36841,256072,119029,137043,77559,39228,38331,229455,135106,94349,179660,107263,72397,4366,3580,786,29315,26428,2887,305800,201020,104780,191,151,40
